date,price,volume
2021-06-08,25.59,143533662.44
2021-06-09,23.12,95579758.81
2021-06-10,21.48,97678693.66
2021-06-11,21.67,101173544.5
2021-06-12,23.34,101641576.15
2021-06-13,24.99,118055165.57
2021-06-14,24.51,124311187.87
2021-06-15,23.03,98632851.44
2021-06-16,23.39,70434062.13
2021-06-17,21.24,98959027.73
2021-06-18,20.28,57728931.09
2021-06-19,21.64,82826106.47
2021-06-20,17.4,231849708.01
2021-06-21,16.86,246551393.66
2021-06-22,18.38,135016312.29
2021-06-23,19.04,90897703.29
2021-06-24,16.89,122023459.83
2021-06-25,16.96,97879082.98
2021-06-26,18.4,82845514.96
2021-06-27,18.8,101056206.71
2021-06-28,19.5,114750655.5
2021-06-29,19.49,102672231.65
2021-06-30,18.22,88392341.56
2021-07-01,18.28,78088420.29
2021-07-02,18.54,59420285.42
2021-07-03,19.25,78450109.41
2021-07-04,18.36,88192355.0
2021-07-05,20.07,121863785.08
2021-07-06,19.79,84243023.1
2021-07-07,18.37,72707596.28
2021-07-08,18.66,53795514.97
2021-07-09,18.21,39439269.67
2021-07-10,18.37,32109622.96
2021-07-11,17.53,40935380.12
2021-07-12,16.88,41181125.04
2021-07-13,16.94,56434038.7
2021-07-14,15.75,62264927.74
2021-07-15,15.24,58172487.57
2021-07-16,15.36,48257407.68
2021-07-17,15.48,36167286.06
2021-07-18,14.52,67198149.02
2021-07-19,13.75,81802925.88
2021-07-20,15.29,82167986.25
2021-07-21,16.08,53518323.97
2021-07-22,16.5,46639380.68
2021-07-23,16.7,60636597.03
2021-07-24,16.78,53066970.93
2021-07-25,18.06,186542552.47
2021-07-26,19.51,106797848.38
2021-07-27,19.09,113028065.14
2021-07-28,19.36,52071240.39
2021-07-29,22.29,192202833.56
2021-07-30,22.72,123020375.85
2021-07-31,22.08,142552815.54
2021-08-01,23.48,129237483.05
2021-08-02,23.93,154207017.96
2021-08-03,24.2,128840255.82
2021-08-04,24.07,107217305.2
2021-08-05,23.89,108706771.36
2021-08-06,24.71,110248910.72
2021-08-07,23.05,73283343.04
2021-08-08,24.24,86750434.0
2021-08-09,24.56,110619442.23
2021-08-10,25.92,170933693.91
2021-08-11,24.95,75692715.91
2021-08-12,27.76,107811952.51
2021-08-13,27.17,106890043.61
2021-08-14,27.91,91793389.86
2021-08-15,27.96,251687837.22
2021-08-16,26.14,223147493.78
2021-08-17,25.35,175895567.73
2021-08-18,27.08,138854506.27
2021-08-19,28.71,141288116.94
2021-08-20,27.71,241112973.77
2021-08-21,28.02,599568122.85
2021-08-22,28.56,564659682.48
2021-08-23,25.78,410286026.29
2021-08-24,26.61,110249806.19
2021-08-25,24.4,141578804.55
2021-08-26,26.05,114613768.31
2021-08-27,25.74,78509406.53
2021-08-28,25.78,88455668.67
2021-08-29,25.03,129400796.92
2021-08-30,26.74,187274305.12
2021-08-31,29.74,221509103.65
2021-09-01,29.97,208480428.32
2021-09-02,30.78,204274369.66
2021-09-03,29.9,122629203.66
2021-09-04,33.57,190977040.03
2021-09-05,34.82,286904044.87
2021-09-06,28.2,476478408.43
2021-09-07,27.16,303389204.69
2021-09-08,27.98,247507735.16
2021-09-09,26.38,244377937.65
2021-09-10,27.0,131500560.05
2021-09-11,29.44,165343983.22
2021-09-12,26.96,258040678.79
2021-09-13,30.83,223336175.64
2021-09-14,30.7,213218810.97
2021-09-15,29.81,197659354.83
2021-09-16,27.71,182080993.89
2021-09-17,28.39,119495103.5
2021-09-18,27.39,99611667.43
2021-09-19,23.46,266626363.81
2021-09-20,21.4,233517826.87
2021-09-21,24.48,173014543.15
2021-09-22,25.44,132933173.42
2021-09-23,23.28,205908332.69
2021-09-24,24.52,155410574.63
2021-09-25,24.63,201906149.72
2021-09-26,23.03,101194809.69
2021-09-27,22.09,109836082.34
2021-09-28,22.86,118811340.64
2021-09-29,24.0,113474069.27
2021-09-30,26.32,141951637.13
2021-10-01,26.93,109015295.99
2021-10-02,27.58,109990746.51
2021-10-03,26.62,121166423.45
2021-10-04,27.23,113599338.68
2021-10-05,26.81,170519625.77
2021-10-06,26.83,130568906.71
2021-10-07,26.38,98146300.45
2021-10-08,27.43,98087349.74
2021-10-09,25.56,100092306.08
2021-10-10,25.23,119161775.26
2021-10-11,24.62,139569094.1
2021-10-12,25.66,127826299.85
2021-10-13,26.72,161545801.31
2021-10-14,26.99,157169229.56
2021-10-15,27.23,137649588.7
2021-10-16,26.53,97282810.11
2021-10-17,25.7,93429287.54
2021-10-18,25.92,74760126.42
2021-10-19,27.49,104463647.13
2021-10-20,28.27,222752586.62
2021-10-21,28.67,179037108.36
2021-10-22,31.39,159876344.5
2021-10-23,29.71,122860997.32
2021-10-24,32.39,188596136.61
2021-10-25,32.51,189688104.64
2021-10-26,28.88,335543552.28
2021-10-27,30.2,196050588.72
2021-10-28,30.92,150641663.65
2021-10-29,29.79,96946354.06
2021-10-30,30.02,100729738.23
2021-10-31,31.69,150232652.86
2021-11-01,32.28,106035643.62
2021-11-02,31.97,124224923.13
2021-11-03,31.02,97442229.77
2021-11-04,32.88,191640991.05
2021-11-05,32.07,107233775.68
2021-11-06,32.35,70870089.7
2021-11-07,34.49,174047430.21
2021-11-08,33.81,148720631.39
2021-11-09,34.26,403685760.96
2021-11-10,34.72,224640449.02
2021-11-11,34.28,214496336.85
2021-11-12,34.0,85831324.89
2021-11-13,33.75,78669633.75
2021-11-14,32.04,104955028.28
2021-11-15,29.17,238322288.55
2021-11-16,29.2,127721514.64
2021-11-17,26.57,167546119.47
2021-11-18,28.3,114461638.02
2021-11-19,28.38,70495809.16
2021-11-20,29.05,67290918.43
2021-11-21,26.79,110149306.14
2021-11-22,26.95,85719515.34
2021-11-23,25.6,107635294.88
2021-11-24,26.39,95448953.36
2021-11-25,23.93,169764836.61
2021-11-26,24.13,79706752.33
2021-11-27,24.79,104587894.57
2021-11-28,25.01,70153206.96
2021-11-29,25.31,94190207.97
2021-11-30,25.36,98986608.11
2021-12-01,24.56,97135069.05
2021-12-02,23.33,138517880.53
2021-12-03,20.69,312850477.89
2021-12-04,19.51,146183718.13
2021-12-05,19.89,191368612.17
2021-12-06,21.09,154806640.58
2021-12-07,22.91,235876940.46
2021-12-08,20.29,168517092.44
2021-12-09,18.57,149260351.72
2021-12-10,19.95,95125244.69
2021-12-11,20.44,60619998.08
2021-12-12,17.78,149451934.41
2021-12-13,18.46,110429747.49
2021-12-14,19.69,135096135.84
2021-12-15,18.77,83773749.14
2021-12-16,18.28,107881275.18
2021-12-17,19.54,121381838.4
2021-12-18,18.86,95127287.28
2021-12-19,18.78,86890911.88
2021-12-20,19.43,61434721.32
2021-12-21,19.92,89422456.03
2021-12-22,22.16,143665714.27
2021-12-23,21.47,101131581.19
2021-12-24,22.13,60946623.01
2021-12-25,22.99,122216522.08
2021-12-26,23.01,110518476.89
2021-12-27,20.35,151867227.84
2021-12-28,19.73,120380375.71
2021-12-29,19.94,95560627.08
2021-12-30,19.51,91761869.05
2021-12-31,20.75,68914363.14
2022-01-01,21.88,97102665.67
2022-01-02,23.72,156131547.75
2022-01-03,23.43,163755173.94
2022-01-04,25.21,409039872.12
2022-01-05,25.4,276611326.01
2022-01-06,25.95,355555312.99
2022-01-07,25.34,228715607.12
2022-01-08,27.54,334623410.31
2022-01-09,27.99,334349593.29
2022-01-10,26.59,241171068.31
2022-01-11,26.76,180556979.8
2022-01-12,24.88,165465695.72
2022-01-13,25.73,123247142.37
2022-01-14,25.19,79877387.88
2022-01-15,25.5,75509211.34
2022-01-16,23.81,89454559.41
2022-01-17,22.98,122999595.07
2022-01-18,21.54,112999290.79
2022-01-19,20.19,132399766.6
2022-01-20,17.43,263366327.92
2022-01-21,15.87,223961104.67
2022-01-22,16.66,123182498.28
2022-01-23,15.6,192831474.45
2022-01-24,15.49,114440122.23
2022-01-25,15.23,152739030.98
2022-01-26,15.24,121400532.71
2022-01-27,16.16,109084219.95
2022-01-28,16.23,67309861.16
2022-01-29,17.78,129464537.38
2022-01-30,17.17,140857005.62
2022-01-31,17.0,120800776.78
2022-02-01,15.8,81154551.77
2022-02-02,16.28,85157450.09
2022-02-03,17.53,80448958.31
2022-02-04,17.78,82476156.01
