date,price,volume
2020-09-02,10174.62,894736678.62
2020-09-03,10467.33,562742223.01
2020-09-04,10167.97,614402772.13
2020-09-05,10260.37,300644746.65
2020-09-06,10379.08,422137373.09
2020-09-07,10128.54,553186747.41
2020-09-08,10228.85,346738492.44
2020-09-09,10345.68,452098495.16
2020-09-10,10398.5,266084892.24
2020-09-11,10448.0,184001054.5
2020-09-12,10332.36,299956975.1
2020-09-13,10678.31,359274837.28
2020-09-14,10786.7,369481767.48
2020-09-15,10957.1,372894154.99
2020-09-16,10945.14,293584349.54
2020-09-17,10937.89,248821618.73
2020-09-18,11083.61,193207449.76
2020-09-19,10921.85,237773866.86
2020-09-20,10418.14,473754186.1
2020-09-21,10534.73,301280976.85
2020-09-22,10238.09,277589382.46
2020-09-23,10742.98,304956298.0
2020-09-24,10694.12,360929423.35
2020-09-25,10734.23,148097714.06
2020-09-26,10781.47,148127427.26
2020-09-27,10699.0,350615325.76
2020-09-28,10841.29,334584439.48
2020-09-29,10779.42,317604086.65
2020-09-30,10622.79,422940486.72
2020-10-01,10576.64,355424408.51
2020-10-02,10552.04,110570157.37
2020-10-03,10675.52,111420779.07
2020-10-04,10795.11,255950434.22
2020-10-05,10603.9,329346366.4
2020-10-06,10672.67,208253472.75
2020-10-07,10929.4,423807796.12
2020-10-08,11058.78,359802403.01
2020-10-09,11301.57,296925751.27
2020-10-10,11375.51,202131016.49
2020-10-11,11539.76,478557074.68
2020-10-12,11427.29,383360256.66
2020-10-13,11429.3,259711904.03
2020-10-14,11508.31,377801262.9
2020-10-15,11326.25,332320579.31
2020-10-16,11367.65,112306061.3
2020-10-17,11513.33,131886570.58
2020-10-18,11756.88,456404609.75
2020-10-19,11921.78,576128149.71
2020-10-20,12813.11,1296152945.69
2020-10-21,12990.25,739591002.3
2020-10-22,12937.2,416662855.54
2020-10-23,13126.13,273005904.67
2020-10-24,13041.21,368884232.62
2020-10-25,13069.43,460984686.3
2020-10-26,13646.02,603406480.39
2020-10-27,13285.97,434942187.78
2020-10-28,13462.18,555737562.11
2020-10-29,13565.95,756044940.71
2020-10-30,13803.41,600104833.89
2020-10-31,13761.72,286724152.06
2020-11-01,13571.24,453096297.52
2020-11-02,14023.78,300271386.78
2020-11-03,14157.73,423118194.37
2020-11-04,15599.92,625288741.44
2020-11-05,15590.62,538014394.46
2020-11-06,14838.16,388303730.2
2020-11-07,15488.25,285202500.11
2020-11-08,15335.03,492570531.42
2020-11-09,15313.73,352628988.82
2020-11-10,15707.08,717920492.19
2020-11-11,16306.53,1074746061.94
2020-11-12,16332.85,694320640.17
2020-11-13,16075.95,452657737.75
2020-11-14,15964.7,286912254.78
2020-11-15,16721.46,685608661.41
2020-11-16,17681.54,1072294334.69
2020-11-17,17786.27,1441862086.0
2020-11-18,17824.64,859856045.56
2020-11-19,18672.78,939934212.29
2020-11-20,18704.06,705040526.65
2020-11-21,18430.59,796767991.89
2020-11-22,18385.74,902518528.75
2020-11-23,19157.16,1403472685.29
2020-11-24,18725.76,1141495120.46
2020-11-25,17175.86,2220672632.83
2020-11-26,17155.0,1034426524.1
2020-11-27,17739.9,605284901.68
2020-11-28,18199.23,489679989.73
2020-11-29,19686.87,1493787961.07
2020-11-30,18792.03,1743191338.61
2020-12-01,19226.19,903817773.96
2020-12-02,19448.44,747088833.15
2020-12-03,18665.0,804366524.28
2020-12-04,19156.84,388466883.76
2020-12-05,19378.94,405708588.31
2020-12-06,19181.41,477334574.93
2020-12-07,18323.52,866543428.89
2020-12-08,18549.92,1057335071.17
2020-12-09,18250.47,684802762.09
2020-12-10,18034.86,809318887.79
2020-12-11,18814.98,484239535.46
2020-12-12,19169.05,592021817.57
2020-12-13,19274.69,456841099.92
2020-12-14,19441.96,819839290.04
2020-12-15,21352.13,1949841494.52
2020-12-16,22822.17,3194654467.93
2020-12-17,23135.57,1362467582.47
2020-12-18,23844.72,1268054141.3
2020-12-19,23467.06,1014224949.67
2020-12-20,22727.13,1750627321.07
2020-12-21,23823.32,1149767378.59
2020-12-22,23239.5,1552020951.78
2020-12-23,23724.2,923848542.66
2020-12-24,24707.98,1199894883.01
2020-12-25,26445.7,1611547513.19
2020-12-26,26249.27,2463390777.21
2020-12-27,27039.45,1402005893.58
2020-12-28,27360.78,1479551411.61
2020-12-29,28889.61,1993721842.2
2020-12-30,28972.4,1924969475.46
2020-12-31,29388.94,1487306218.52
2021-01-01,32203.64,3750440817.91
2021-01-02,33063.48,3132759314.54
2021-01-03,32030.55,3901979149.92
2021-01-04,34038.29,3037657026.2
2021-01-05,36849.86,3788317475.74
2021-01-06,39479.41,4753170180.55
2021-01-07,40636.24,4705592327.36
2021-01-08,40236.66,2241901362.12
2021-01-09,38202.08,3983391028.78
2021-01-10,35496.03,8100819368.26
2021-01-11,34058.4,3999535589.05
2021-01-12,37380.85,3198683391.78
2021-01-13,39155.58,2895085049.06
2021-01-14,36790.17,3288447634.87
2021-01-15,36025.26,1995053500.31
2021-01-16,35839.51,1806688237.48
2021-01-17,36623.04,1554686784.02
2021-01-18,35932.79,1787957383.29
2021-01-19,35501.38,2316775667.92
2021-01-20,30840.3,4042427455.09
2021-01-21,33008.02,3418228006.19
2021-01-22,32107.29,1287618530.17
2021-01-23,32283.66,1079875602.62
2021-01-24,32275.27,1989618039.07
2021-01-25,32516.52,1909630282.43
2021-01-26,30423.05,3149650799.32
2021-01-27,33443.87,2463162479.45
2021-01-28,34252.08,6015929349.68
2021-01-29,34317.82,1574213551.44
2021-01-30,33143.22,1176981986.93
2021-01-31,33535.94,1623291067.04
2021-02-01,35524.43,1789698965.07
2021-02-02,37677.34,2340630205.42
2021-02-03,36983.42,2767003411.51
2021-02-04,38310.24,1705038314.0
2021-02-05,39267.01,2642530408.41
2021-02-06,38868.82,2076904733.5
2021-02-07,46437.41,5944522159.67
2021-02-08,46509.57,4610214635.38
2021-02-09,44854.95,3326890835.4
