date,price,volume
2020-08-16,0.1409,4486526.24
2020-08-17,0.1372,4225551.94
2020-08-18,0.1297,4035399.99
2020-08-19,0.1342,8179896.62
2020-08-20,0.1229,11776022.58
2020-08-21,0.1253,10373929.94
2020-08-22,0.1215,7945897.18
2020-08-23,0.1237,9662533.63
2020-08-24,0.1126,7699604.99
2020-08-25,0.1144,2483949.36
2020-08-26,0.1073,4543389.04
2020-08-27,0.1096,2446282.5
2020-08-28,0.1166,2152707.54
2020-08-29,0.1176,1778262.45
2020-08-30,0.1226,3719129.86
2020-08-31,0.1247,3161304.55
2020-09-01,0.1153,3695898.13
2020-09-02,0.09523,4109787.91
2020-09-03,0.102,2820975.27
2020-09-04,0.08985,3634392.92
2020-09-05,0.09271,2030802.02
2020-09-06,0.09351,2694766.3
2020-09-07,0.09104,1643330.15
2020-09-08,0.09338,1393806.22
2020-09-09,0.09714,3355701.4
2020-09-10,0.097,1022133.04
2020-09-11,0.09779,1394048.45
2020-09-12,0.09503,1223577.3
2020-09-13,0.09677,1347634.01
2020-09-14,0.09334,1007778.53
2020-09-15,0.09145,1732349.11
2020-09-16,0.09418,1322276.01
2020-09-17,0.09105,1455764.58
2020-09-18,0.09145,806753.28
2020-09-19,0.08939,1640258.51
2020-09-20,0.07988,1839347.41
2020-09-21,0.0816,1690151.38
2020-09-22,0.07665,1548158.35
2020-09-23,0.08271,1142743.17
2020-09-24,0.09702,3322453.95
2020-09-25,0.09553,1680759.27
2020-09-26,0.1013,2344976.78
2020-09-27,0.1005,3176225.4
2020-09-28,0.1012,1417552.57
2020-09-29,0.1011,1492529.94
2020-09-30,0.098,2418745.11
2020-10-01,0.09287,2779564.0
2020-10-02,0.09331,1234171.94
2020-10-03,0.09692,989314.96
2020-10-04,0.09754,1231314.24
2020-10-05,0.09293,1547441.48
2020-10-06,0.09369,911634.23
2020-10-07,0.09629,1154918.05
2020-10-08,0.1015,1832464.47
2020-10-09,0.1052,2938403.07
2020-10-10,0.1066,1516924.15
2020-10-11,0.1095,4169415.95
2020-10-12,0.1094,2259021.62
2020-10-13,0.1073,1523468.07
2020-10-14,0.1067,1545731.2
2020-10-15,0.1043,1477493.06
2020-10-16,0.1061,845866.08
2020-10-17,0.1075,522842.71
2020-10-18,0.1087,1236647.93
2020-10-19,0.1024,2088279.31
2020-10-20,0.1062,2369495.28
2020-10-21,0.1108,3182909.94
2020-10-22,0.1081,1748391.43
2020-10-23,0.108,1084542.9
2020-10-24,0.1066,833833.52
2020-10-25,0.1032,2210180.68
2020-10-26,0.1029,1272401.74
2020-10-27,0.09909,1312948.99
2020-10-28,0.09534,1135660.43
2020-10-29,0.09344,1833788.35
2020-10-30,0.09311,1068315.34
2020-10-31,0.09818,1060572.31
2020-11-01,0.09258,1450758.66
2020-11-02,0.09365,798333.67
2020-11-03,0.09553,836836.2
2020-11-04,0.09772,939521.62
2020-11-05,0.1093,2247981.77
2020-11-06,0.1013,1949809.99
2020-11-07,0.1068,1130010.77
2020-11-08,0.1054,1129523.16
2020-11-09,0.1059,1325913.86
2020-11-10,0.1061,2242518.34
2020-11-11,0.1048,1989421.82
2020-11-12,0.1066,1303383.85
2020-11-13,0.1044,1528146.66
2020-11-14,0.1006,1490553.89
2020-11-15,0.1039,2059587.28
2020-11-16,0.1097,3733066.96
2020-11-17,0.1067,2768073.15
2020-11-18,0.1059,1843738.64
2020-11-19,0.1184,7785803.68
2020-11-20,0.1338,12726938.19
2020-11-21,0.146,19914597.88
2020-11-22,0.1544,15797789.58
2020-11-23,0.1673,25277534.86
2020-11-24,0.1563,15105251.29
2020-11-25,0.1413,12665830.63
2020-11-26,0.1418,4897217.7
2020-11-27,0.1652,12130810.84
2020-11-28,0.167,5364901.04
2020-11-29,0.1723,10891578.85
2020-11-30,0.1556,11891637.88
2020-12-01,0.1587,4384474.22
2020-12-02,0.1642,5143908.19
2020-12-03,0.1479,6964126.02
2020-12-04,0.16,3642052.91
2020-12-05,0.1588,3678379.8
2020-12-06,0.1541,3050549.45
2020-12-07,0.1411,5532867.23
2020-12-08,0.1482,7876917.48
2020-12-09,0.1419,3883600.22
2020-12-10,0.1392,3420946.16
2020-12-11,0.1443,4567986.16
2020-12-12,0.1538,4791441.66
2020-12-13,0.1586,4331596.84
2020-12-14,0.154,5217915.01
2020-12-15,0.1684,8968769.03
2020-12-16,0.1635,12384494.9
2020-12-17,0.1653,4825901.05
2020-12-18,0.1646,4953325.83
2020-12-19,0.1623,4697140.89
2020-12-20,0.153,6327601.04
2020-12-21,0.1569,8084253.89
2020-12-22,0.1367,11850537.46
2020-12-23,0.1532,8314632.11
2020-12-24,0.1575,9046490.58
2020-12-25,0.1581,9476118.4
2020-12-26,0.1542,10546356.77
2020-12-27,0.1763,15342391.65
2020-12-28,0.1906,35472220.84
2020-12-29,0.1839,14660504.53
2020-12-30,0.1817,11000777.69
2020-12-31,0.1755,11119437.38
2021-01-01,0.1772,14807147.65
2021-01-02,0.2062,23943844.21
2021-01-03,0.2258,39761970.16
2021-01-04,0.2595,36447288.6
2021-01-05,0.3342,75062476.73
2021-01-06,0.299,69013059.56
2021-01-07,0.3042,57645527.08
2021-01-08,0.3315,30471456.57
2021-01-09,0.3019,39276768.66
2021-01-10,0.276,55059337.11
2021-01-11,0.2888,40768117.65
2021-01-12,0.3128,29254520.16
2021-01-13,0.311,30008031.17
2021-01-14,0.3027,40231461.68
2021-01-15,0.3511,57646426.87
2021-01-16,0.3815,70590866.8
2021-01-17,0.3709,36173045.45
2021-01-18,0.3681,30468473.23
2021-01-19,0.3758,42311316.44
2021-01-20,0.3081,46234468.07
2021-01-21,0.3496,51412369.05
2021-01-22,0.3457,20684398.78
2021-01-23,0.3538,23010866.72
2021-01-24,0.3431,22356564.72
2021-01-25,0.3445,18304607.46
2021-01-26,0.3124,24885033.8
2021-01-27,0.3446,28863977.84
2021-01-28,0.348,38155866.51
2021-01-29,0.3637,28198025.45
2021-01-30,0.3454,22361381.2
2021-01-31,0.4084,60483981.25
2021-02-01,0.4255,92862946.45
2021-02-02,0.443,39240175.4
2021-02-03,0.4405,38419535.94
2021-02-04,0.5408,125431451.18
2021-02-05,0.6348,127860973.86
2021-02-06,0.6642,176857045.85
2021-02-07,0.6778,131859938.91
2021-02-08,0.7066,75937842.83
2021-02-09,0.9414,260113323.13
2021-02-10,0.9292,194864093.78
2021-02-11,0.9273,139894566.1
2021-02-12,0.9137,111626072.9
2021-02-13,0.845,88447427.04
2021-02-14,0.8605,170657663.92
2021-02-15,0.8712,87525330.81
2021-02-16,0.8922,78123135.0
2021-02-17,0.9144,109053623.75
2021-02-18,0.9267,98242322.07
2021-02-19,1.118,362628163.95
2021-02-20,1.101,115163142.52
2021-02-21,1.099,303751439.04
2021-02-22,0.9634,316455622.97
2021-02-23,1.05,179591449.55
2021-02-24,1.074,216004171.13
2021-02-25,1.242,387757271.85
2021-02-26,1.319,461041081.63
2021-02-27,1.315,330771774.69
2021-02-28,1.297,206865849.13
2021-03-01,1.225,179723724.21
2021-03-02,1.215,113944985.07
2021-03-03,1.113,187069602.2
2021-03-04,1.16,202237049.19
2021-03-05,1.129,87291823.31
2021-03-06,1.131,71038826.13
2021-03-07,1.119,80919572.91
2021-03-08,1.199,122145225.55
2021-03-09,1.133,79303624.65
2021-03-10,1.125,61539023.85
2021-03-11,1.032,115244741.31
2021-03-12,1.101,138266906.79
2021-03-13,1.054,60228389.26
2021-03-14,1.031,85851955.54
2021-03-15,1.25,278440557.67
2021-03-16,1.378,271357791.75
2021-03-17,1.231,399633565.61
2021-03-18,1.296,206221559.8
2021-03-19,1.201,119155651.08
2021-03-20,1.187,86559429.33
2021-03-21,1.102,130739048.26
2021-03-22,1.115,74523927.41
2021-03-23,1.069,82429869.26
2021-03-24,1.097,88128045.05
2021-03-25,1.215,121476617.54
2021-03-26,1.177,53645703.52
2021-03-27,1.19,34690027.5
2021-03-28,1.203,47517856.01
